prompt_id,entropy,latency,tokens_used,correct,llm_answer,ground_truth,avg_au,avg_eu
prompt444,,3.172922372817993,17,buggy,None,20,,
prompt445,,15.23070764541626,84,buggy,None,6,,
prompt446,0.0,3.89793062210083,21,no,10,2,,
prompt447,0.0,6.875178098678589,38,no,178,5,,
prompt448,,12.629298210144043,70,buggy,None,539,,
prompt449,0.0,10.076702356338501,56,yes,112,112,,
prompt450,0.0,4.488753795623779,24,no,14,4,,
prompt451,,37.658456802368164,200,buggy,None,11050,,
prompt452,0.0,5.629063367843628,31,no,40,50,,
prompt453,0.0,13.477912425994873,75,no,8800,6400,,
prompt454,0.0,4.346054792404175,24,no,120,150,,
prompt455,0.12767991964970574,4.447909593582153,24,no,60,1920,0.67138671875,0.060211181640625
prompt456,,21.892785787582397,121,buggy,None,78,,
prompt457,,5.880908966064453,32,buggy,None,45,,
prompt458,0.0,8.62182903289795,48,no,40,35,,
prompt459,0.0,26.530189275741577,132,yes,2,2,,
prompt460,0.14466936665918678,7.467672109603882,41,no,0.92,84,1.0751953125,0.059326171875
prompt461,,37.02722501754761,200,buggy,None,9,,
prompt462,0.12785602988370534,6.809536933898926,38,yes,71,71,0.66943359375,0.06292724609375
prompt463,,2.0967888832092285,11,buggy,None,18,,
prompt464,,37.6609902381897,200,buggy,None,6,,
prompt465,,17.364955186843872,95,buggy,None,30,,
prompt466,,37.33900547027588,200,buggy,None,1,,
prompt467,,37.42948246002197,200,buggy,None,1200,,
prompt468,0.7293421636115369,1.4384875297546387,7,no,89,120,2.46484375,0.075439453125
prompt469,0.8227844562424633,2.133148431777954,11,no,1,4,2.265625,0.0743408203125
prompt470,0.3411174774529212,9.688868999481201,54,no,2,3,1.072265625,0.06048583984375
prompt471,0.6998178482394538,33.20657444000244,176,no,49,80,1.81494140625,0.059478759765625
prompt472,0.0,13.213682174682617,73,no,9,6,,
prompt473,,37.138972759246826,200,buggy,None,10,,
prompt474,,1.9472157955169678,10,buggy,None,80,,
prompt475,0.0,7.247657775878906,40,no,10,20,,
prompt476,0.0,6.156202793121338,34,no,80,5,,
prompt477,,24.976919889450073,136,buggy,None,20,,
prompt478,0.14016941089950943,2.817770004272461,15,no,150,621,1.74365234375,0.07904052734375
prompt479,,14.800673246383667,82,buggy,None,15400,,
prompt480,0.22982385536947034,3.550766706466675,19,no,15,11,0.673828125,0.05975341796875
prompt481,,3.906200408935547,21,buggy,None,84,,
prompt482,0.5773708936555413,2.1237518787384033,11,no,16,26,2.244140625,0.07122802734375
prompt483,,10.963006258010864,61,buggy,None,40,,
prompt484,0.0,21.036942720413208,115,yes,240,240,,
prompt485,,4.718644857406616,26,buggy,None,220,,
prompt486,,36.87090849876404,200,buggy,None,6,,
prompt487,0.314493438788279,18.46843647956848,102,no,150,4,1.0333658854166667,0.061930338541666664
prompt488,0.0,6.153449773788452,34,no,0,6,,
prompt489,,2.2993826866149902,12,buggy,None,-10,,
prompt490,,22.176272869110107,122,buggy,None,4,,
prompt491,0.0,4.369808197021484,24,no,2,16,,
prompt492,,23.41158413887024,130,buggy,None,32,,
prompt493,,3.9097373485565186,21,buggy,None,25,,
prompt494,,38.510337352752686,200,buggy,None,21,,
prompt495,,37.349899768829346,200,buggy,None,200,,
prompt496,,19.171676874160767,107,buggy,None,38,,
prompt497,,0.7123949527740479,3,buggy,None,112,,
prompt498,0.8436416391256543,2.1208748817443848,11,no,27,40,2.603515625,0.0762939453125
prompt499,,39.24308967590332,200,buggy,None,10,,
prompt500,0.0,24.097327709197998,133,yes,16,16,,
prompt501,,2.664576768875122,14,buggy,None,273,,
prompt502,,37.68187499046326,200,buggy,None,26,,
prompt503,0.0,7.400542736053467,41,yes,18,18,,
prompt504,0.6872064746905879,1.4456818103790283,7,no,5,2,5.77734375,0.1463623046875
prompt505,0.0,8.23652195930481,45,yes,1600,1600,,
prompt506,,17.60197901725769,98,buggy,None,144,,
prompt507,,12.166073083877563,68,buggy,None,2,,
prompt508,,11.564259052276611,64,buggy,None,120,,
prompt509,,37.49201416969299,200,buggy,None,4,,
prompt510,0.2143160571943478,15.78341817855835,86,no,3366,525,1.211669921875,0.06610107421875
prompt511,,1.4063920974731445,7,buggy,None,110,,
prompt512,0.0,7.218946218490601,40,no,960,120,,
prompt513,0.0,8.770730018615723,49,no,200,300,,
prompt514,0.0,6.809247970581055,38,no,30000,90000,,
prompt515,0.3198161849432629,6.124436616897583,34,no,120,160,0.6796875,0.0521240234375
prompt516,,36.806108713150024,200,buggy,None,375,,
prompt517,0.26240424865939527,34.40912628173828,184,no,32.5,18,0.67724609375,0.0547943115234375
prompt518,0.6232541181245637,20.903780698776245,114,no,65,32,1.01904296875,0.05584716796875
prompt519,,36.80619716644287,200,buggy,None,280,,
prompt520,0.0,13.454329013824463,72,no,6,63,,
prompt521,0.0,12.644309043884277,70,no,19,39,,
prompt522,,0.9235239028930664,4,buggy,None,29,,
prompt523,,4.937823057174683,27,buggy,None,74,,
prompt524,,37.41016626358032,200,buggy,None,9,,
prompt525,,14.289438724517822,77,buggy,None,12,,
prompt526,,37.808690786361694,200,buggy,None,21,,
prompt527,0.05286242190554483,4.728964567184448,26,no,200,48,0.66552734375,0.06256103515625
prompt528,0.3442955074692065,15.63840913772583,87,no,39,172,1.357421875,0.0640869140625
prompt529,,5.4371607303619385,30,buggy,None,11,,
prompt530,,1.2557625770568848,6,buggy,None,36,,
prompt531,0.0,11.023565292358398,61,no,6,66,,
prompt532,,1.3967318534851074,7,buggy,None,25,,
prompt533,0.0,5.2873406410217285,29,no,11,300,,
prompt534,,3.0379624366760254,16,buggy,None,300,,
prompt535,,3.297213077545166,18,buggy,None,16,,
prompt536,,36.81749725341797,200,buggy,None,8,,
prompt537,,2.4884724617004395,13,buggy,None,188,,
prompt538,0.0,4.949311971664429,27,yes,18,18,,
prompt539,,16.420875072479248,92,buggy,None,35,,
prompt540,,18.469032526016235,101,buggy,None,39,,
prompt541,0.7072580168056287,37.50343155860901,200,no,6.2,50,1.29345703125,0.052947998046875
prompt542,0.12984929053849864,14.783315181732178,82,yes,7.0,7,1.5751953125,0.07196044921875
prompt543,0.3046183267601672,5.7882819175720215,32,no,3.0,6,1.2874348958333333,0.06583658854166667
prompt544,,5.757692337036133,32,buggy,None,80,,
prompt545,,1.9322991371154785,10,buggy,None,30,,
prompt546,,1.7627770900726318,9,buggy,None,130,,
prompt547,,3.50911021232605,19,buggy,None,81,,
prompt548,,36.8117401599884,200,buggy,None,100,,
prompt549,0.0,7.596700191497803,42,no,82,398,,
prompt550,,33.496078968048096,174,buggy,None,27,,
prompt551,,37.75285458564758,200,buggy,None,17,,
prompt552,0.0,9.270260572433472,51,no,950,450,,
prompt553,,2.1299095153808594,11,buggy,None,92,,
prompt554,0.5035652818056083,3.0001864433288574,16,no,12,54,2.2568359375,0.075439453125
prompt555,0.0,14.86542797088623,83,no,8,2,,
prompt556,,10.731093883514404,60,buggy,None,160,,
prompt557,,10.722381353378296,60,buggy,None,70,,
prompt558,0.0,8.155711650848389,45,no,6,3,,
prompt559,,37.77896213531494,200,buggy,None,16,,
prompt560,,3.53432297706604,19,buggy,None,45,,
prompt561,,7.547693967819214,42,buggy,None,180,,
prompt562,,11.417958736419678,63,buggy,None,82,,
prompt563,,37.28165411949158,200,buggy,None,12,,
prompt564,0.0,12.104445219039917,67,no,25,240,,
prompt565,,2.4539318084716797,13,buggy,None,5,,
prompt566,,5.760828256607056,32,buggy,None,10,,
prompt567,0.703276398866923,4.468803882598877,24,no,16.0,9,2.147265625,0.06763916015625
prompt568,0.0,10.421019077301025,58,no,165,175,,
prompt569,0.48747312771087653,6.373697519302368,35,no,84,21,0.6796875,0.05517578125
prompt570,,6.042237281799316,33,buggy,None,23,,
prompt571,0.0,8.638257026672363,48,yes,308,308,,
prompt572,,37.85123085975647,200,buggy,None,100,,
prompt573,,1.598710060119629,8,buggy,None,600,,
prompt574,,38.21709966659546,200,buggy,None,37,,
prompt575,,39.43341660499573,200,buggy,None,36,,
prompt576,,7.893704414367676,43,buggy,None,11232,,
prompt577,,17.212987899780273,93,buggy,None,40,,
prompt578,,10.983814001083374,61,buggy,None,48,,
prompt579,0.0,6.618713617324829,37,yes,7,7,,
prompt580,,17.460485219955444,97,buggy,None,500,,
prompt581,,7.420955657958984,41,buggy,None,215,,
prompt582,0.1411230008450081,23.044824600219727,126,yes,129200,129200,0.67822265625,0.0513916015625
prompt583,,27.694717407226562,149,buggy,None,120,,
prompt584,,6.360079050064087,35,buggy,None,2,,
prompt585,,2.3216681480407715,12,buggy,None,40,,
prompt586,0.0,11.373632192611694,63,no,110000,800,,
prompt587,0.0,11.945536613464355,65,no,2,30,,
prompt588,,25.98230290412903,140,buggy,None,52,,
prompt589,,16.915613174438477,93,buggy,None,15,,
prompt590,,0.7278857231140137,3,buggy,None,319,,
prompt591,0.9033613846544707,2.1442370414733887,11,no,133,220,2.2337239583333335,0.06709798177083333
prompt592,0.0,6.014757871627808,33,no,5,1,,
prompt593,0.0,20.56222915649414,113,no,11,3,,
prompt594,0.0,33.05596923828125,178,yes,42,42,,
prompt595,,12.92782998085022,73,buggy,None,13,,
prompt596,,9.114270210266113,50,buggy,None,260,,
prompt597,0.36047537492151205,21.34140133857727,118,no,180231802318051802318051801318051805180131801351353833,90,1.4569091796875,0.061467488606770836
prompt598,,30.693410873413086,166,buggy,None,69,,
prompt599,,1.592165231704712,8,buggy,None,48,,
prompt600,0.0,14.057554244995117,78,no,8,10,,
prompt601,,26.290189027786255,138,buggy,None,104,,
prompt602,,36.93031191825867,200,buggy,None,5,,
prompt603,,37.64177370071411,200,buggy,None,1800,,
prompt604,0.29498464194932017,4.253314971923828,23,no,4,12,1.3564453125,0.05975341796875
prompt605,0.16183356436336035,13.906954050064087,77,no,16.2,42,2.046875,0.06549072265625
prompt606,,37.414761781692505,200,buggy,None,6,,
prompt607,0.7397181874188201,2.486959457397461,13,no,4.8,10,2.845703125,0.0785980224609375
prompt608,,26.040589332580566,140,buggy,None,8,,
prompt609,,3.5503768920898438,19,buggy,None,7,,
prompt610,0.05593261031827109,8.9683997631073,50,no,18280,65960,0.6728515625,0.05694580078125
prompt611,,37.706870317459106,200,buggy,None,1450000,,
prompt612,0.4135632739673527,13.731406927108765,75,no,80,30,1.0771484375,0.05828857421875
prompt613,0.0,6.872241735458374,38,no,3000,93000,,
prompt614,,6.312193393707275,35,buggy,None,312,,
prompt615,,13.461821556091309,74,buggy,None,33,,
prompt616,0.0,8.462013959884644,47,no,22,10,,
prompt617,,12.243016719818115,68,buggy,None,5,,
prompt618,0.0,16.667839765548706,92,no,18,36,,
prompt619,0.8192647734045582,2.116363763809204,11,no,24,76,2.10546875,0.068206787109375
prompt620,0.6971241216741458,2.1149139404296875,11,no,1411,1509,1.891845703125,0.063873291015625
prompt621,,14.491071701049805,81,buggy,None,3000,,
prompt622,,9.111758470535278,50,buggy,None,7,,
prompt623,0.6330467994509528,8.536782264709473,48,no,18,8,1.97998046875,0.0634002685546875
prompt624,,1.755509614944458,9,buggy,None,85,,
prompt625,0.0,8.419060945510864,47,no,60,160,,
prompt626,,37.37837338447571,200,buggy,None,72,,
prompt627,,37.092047929763794,200,buggy,None,54,,
prompt628,0.3006740214075478,9.746585607528687,54,no,136,4,1.669921875,0.0600433349609375
prompt629,0.0,20.183218955993652,111,no,27500,17500,,
prompt630,0.0,6.939716815948486,38,no,15,10,,
prompt631,,37.693514823913574,200,buggy,None,4800,,
prompt632,0.42935675049101046,19.403231859207153,105,no,1,45,0.6767578125,0.0543212890625
prompt633,,36.94838237762451,200,buggy,None,5,,
prompt634,0.4079593570600598,8.066292524337769,45,no,17,14,0.67724609375,0.053985595703125
prompt635,,19.300340175628662,106,buggy,None,4,,
prompt636,0.16389649533019432,21.911508798599243,121,no,200.0,1050,2.38525390625,0.0791015625
prompt637,,37.141385078430176,200,buggy,None,17,,
prompt638,0.17591401245143828,17.19098973274231,96,no,77.0,12,1.6318359375,0.0706787109375
prompt639,0.07285321152550446,14.338037967681885,80,no,600.0,216,2.154296875,0.0762939453125
prompt640,0.1801959914283847,13.712249517440796,71,no,29500,43500,0.6787109375,0.051605224609375
prompt641,0.0,18.253078937530518,102,no,255000,262500,,
prompt642,,11.930495500564575,66,buggy,None,10800,,
prompt643,0.8565626142665779,16.147831916809082,90,no,828,840,2.2337239583333335,0.06803385416666667
prompt644,,1.9475195407867432,10,buggy,None,29,,
prompt645,0.0,8.409922361373901,47,no,240,48,,
prompt646,,18.768240690231323,105,buggy,None,79,,
prompt647,,13.671610832214355,76,buggy,None,10,,
prompt648,,17.45175051689148,95,buggy,None,54,,
prompt649,0.06079325277665989,20.120971202850342,110,no,52000,162000,0.669921875,0.064697265625
prompt650,0.14238925317617296,6.253257989883423,34,no,398,142,1.576171875,0.0672607421875
prompt651,0.0,6.044243812561035,33,no,1200,2100,,
prompt652,,37.16225481033325,200,buggy,None,75,,
prompt653,0.08289043588921148,10.319090843200684,57,no,220,80,1.064453125,0.070556640625
prompt654,,37.369741439819336,200,buggy,None,2,,
prompt655,,36.90906310081482,200,buggy,None,10,,
prompt656,0.8145352911909444,2.3072097301483154,12,no,27,10,2.3173828125,0.06964111328125
prompt657,0.47194027178894116,3.180727958679199,17,no,195000,330000,2.195068359375,0.06916046142578125
prompt658,,37.76151204109192,200,buggy,None,120,,
prompt659,0.0,17.673698663711548,97,no,56,3,,
prompt660,0.5531370014432327,11.2869131565094,63,no,20,15,1.75634765625,0.06903076171875
prompt661,,2.1645164489746094,11,buggy,None,44,,
prompt662,,7.236664772033691,40,buggy,None,7,,
prompt663,0.0,5.600403308868408,31,no,207,193,,
prompt664,,5.630157232284546,31,buggy,None,32,,
prompt665,,26.73663091659546,145,buggy,None,360,,
prompt666,,37.410292625427246,200,buggy,None,120,,
prompt667,,37.054465532302856,200,buggy,None,53,,
prompt668,,10.594220876693726,59,buggy,None,3,,
prompt669,,37.490129470825195,200,buggy,None,132,,
prompt670,,1.7925927639007568,9,buggy,None,4,,
prompt671,0.0,8.682476043701172,48,no,6.5,4,,
prompt672,0.9253506033315726,3.1951770782470703,17,no,6,2,2.166015625,0.0679931640625
prompt673,,36.657042026519775,200,buggy,None,9,,
prompt674,,1.583134651184082,8,buggy,None,12,,
prompt675,,38.82450842857361,200,buggy,None,33,,
prompt676,0.1959414529814526,3.0152676105499268,16,no,200,240,2.263671875,0.074951171875
prompt677,0.14089151837469188,13.62877631187439,72,yes,36,36,1.072265625,0.061798095703125
prompt678,0.3001975048757081,12.327876567840576,69,no,60.0,120,0.67626953125,0.056589762369791664
prompt679,0.49557419847485784,3.812973737716675,21,no,16,576,0.6787109375,0.054412841796875
prompt680,0.33743839644383794,10.787973165512085,60,no,870064060,20,1.076904296875,0.05584716796875
prompt681,,4.056859254837036,22,buggy,None,298,,
prompt682,,0.19184231758117676,0,buggy,None,80,,
prompt683,,7.066271543502808,39,buggy,None,50,,
prompt684,0.0,4.745973110198975,26,yes,11,11,,
prompt685,,37.337356090545654,200,buggy,None,14,,
prompt686,0.0,6.000532627105713,33,no,50,80,,
prompt687,,2.4516518115997314,13,buggy,None,13,,
prompt688,,16.795748233795166,93,buggy,None,100,,
prompt689,,12.92036747932434,72,buggy,None,7,,
prompt690,,14.702868938446045,82,buggy,None,5760,,
prompt691,,2.479607105255127,13,buggy,None,25,,
prompt692,,29.289623737335205,154,buggy,None,32,,
prompt693,,3.230332136154175,17,buggy,None,68,,
prompt694,0.0,21.607641220092773,119,no,109,9,,
prompt695,,25.567246675491333,140,buggy,None,5,,
prompt696,,39.3021080493927,200,buggy,None,145,,
prompt697,0.0,12.431075096130371,68,yes,27,27,,
prompt698,0.0,4.775685548782349,26,no,1200,720,,
prompt699,,5.9389848709106445,33,buggy,None,8,,
prompt700,,6.756246089935303,37,buggy,None,135,,
prompt701,,11.256412029266357,62,buggy,None,200,,
prompt702,,39.13277077674866,200,buggy,None,2800,,
prompt703,0.8622855523745223,2.6633410453796387,14,no,33,50,2.55859375,0.07342529296875
prompt704,,30.326351642608643,166,buggy,None,50,,
prompt705,,37.17220115661621,200,buggy,None,120,,
prompt706,0.43867485374075993,10.871360778808594,60,no,3,9,1.07421875,0.060699462890625
prompt707,,33.01436138153076,178,buggy,None,8,,
prompt708,,36.717201471328735,200,buggy,None,168,,
prompt709,,1.5890591144561768,8,buggy,None,3000,,
prompt710,,38.36015439033508,200,buggy,None,45,,
prompt711,,25.249144792556763,137,buggy,None,6,,
prompt712,0.7066101966749978,8.80893874168396,49,no,6,14,1.9130859375,0.06646728515625
prompt713,0.0,5.449127435684204,30,no,612,576,,
prompt714,,9.360485553741455,52,buggy,None,10,,
prompt715,,37.48351573944092,200,buggy,None,385000,,
prompt716,0.5520163428220544,8.199317455291748,45,no,75380120435,770,1.52923583984375,0.056896209716796875
prompt717,0.0,10.749826431274414,60,yes,5,5,,
prompt718,,8.68463397026062,48,buggy,None,2,,
prompt719,,37.30371975898743,200,buggy,None,175,,
prompt720,0.6527140609057479,1.9431030750274658,10,no,2,4,2.26171875,0.07513427734375
prompt721,0.0,13.296047687530518,70,no,475,2450,,
prompt722,0.2162633673515016,6.794907808303833,37,no,40,255,0.67529296875,0.05584716796875
prompt723,,8.106663703918457,45,buggy,None,160,,
prompt724,,4.592404127120972,25,buggy,None,18,,
prompt725,,1.2451152801513672,6,buggy,None,25,,
prompt726,,2.1222927570343018,11,buggy,None,10,,
prompt727,,37.90838313102722,200,buggy,None,112,,
prompt728,,37.252761363983154,200,buggy,None,40,,
prompt729,,37.93056106567383,200,buggy,None,1000,,
prompt730,,4.234139919281006,23,buggy,None,8,,
prompt731,,37.56081032752991,200,buggy,None,1,,
prompt732,0.9275680344163815,1.9588825702667236,10,no,54,87,2.1591796875,0.06512451171875
prompt733,,36.94172430038452,200,buggy,None,5,,
prompt734,0.47691627362443856,5.338038682937622,29,no,22432321.0,17,2.2518136160714284,0.07178170340401786
prompt735,,15.245640754699707,85,buggy,None,50,,
prompt736,,8.27415657043457,46,buggy,None,3,,
prompt737,0.0,10.523766040802002,58,yes,2,2,,
prompt738,,36.8100368976593,200,buggy,None,4,,
prompt739,,37.591403007507324,200,buggy,None,98,,
prompt740,,16.995604991912842,94,buggy,None,25,,
prompt741,,13.11726999282837,73,buggy,None,28,,
prompt742,,0.9054973125457764,4,buggy,None,24,,
prompt743,0.885349856789862,14.402333974838257,80,no,4,8,2.16796875,0.061309814453125
prompt744,,4.265921592712402,23,buggy,None,4,,
prompt745,0.0,17.38715124130249,95,no,1200,1100,,
prompt746,,3.232581377029419,17,buggy,None,28,,
prompt747,,24.430728435516357,133,buggy,None,350,,
prompt748,,36.96009087562561,200,buggy,None,336,,
prompt749,,3.5104477405548096,19,buggy,None,3,,
prompt750,,9.387472867965698,52,buggy,None,4000,,
prompt751,0.3099059013835132,3.584993839263916,19,no,56.0,43,2.343505859375,0.07928466796875
prompt752,0.0,5.3777430057525635,30,no,300,240,,
prompt753,,2.6300785541534424,14,buggy,None,128,,
prompt754,0.09465925077478184,13.68806004524231,73,no,49,89,0.66845703125,0.06072998046875
prompt755,0.0,4.379470586776733,24,no,5,7,,
prompt756,,37.17827343940735,200,buggy,None,22,,
prompt757,,31.524917602539062,166,buggy,None,75,,
prompt758,,36.66551184654236,200,buggy,None,133,,
prompt759,0.0,8.806453943252563,49,no,250,60000,,
prompt760,,8.859426259994507,49,buggy,None,16,,
prompt761,,1.2434020042419434,6,buggy,None,27,,
prompt762,0.0,6.842016935348511,38,yes,85,85,,
prompt763,,2.6545214653015137,14,buggy,None,100,,
prompt764,0.5459688505503908,12.49528193473816,69,no,0.3251315,14,2.5895182291666665,0.07637532552083333
prompt765,,36.848448038101196,200,buggy,None,490,,
prompt766,,4.609679937362671,25,buggy,None,12,,
prompt767,0.0,5.995890140533447,33,yes,60,60,,
prompt768,0.0,18.471134185791016,103,no,750,675,,
prompt769,0.32498208514058435,12.663990020751953,70,no,135,110,0.6796875,0.050872802734375
prompt770,0.0,3.793748378753662,20,no,3,4,,
prompt771,,37.58182692527771,200,buggy,None,3,,
prompt772,0.10073505384776785,12.750591516494751,70,no,97.27,50,1.357421875,0.062744140625
prompt773,0.0,8.345643997192383,46,no,15,10,,
prompt774,,37.039265155792236,200,buggy,None,10,,
prompt775,,10.136495590209961,56,buggy,None,276,,
prompt776,0.0,8.018469333648682,45,yes,800,800,,
prompt777,,38.2646803855896,200,buggy,None,4400,,
prompt778,,7.159169673919678,39,buggy,None,38,,
prompt779,,1.9905245304107666,10,buggy,None,255,,
prompt780,,25.370641469955444,132,buggy,None,25,,
prompt781,,1.2445058822631836,6,buggy,None,17,,
prompt782,0.0,6.159999370574951,34,no,21,54,,
prompt783,,39.08004927635193,200,buggy,None,4,,
prompt784,,6.2721192836761475,34,buggy,None,15,,
prompt785,0.7070827063552889,2.4712235927581787,13,no,11.04,155,3.325,0.09183349609375
prompt786,,5.670127630233765,31,buggy,None,142,,
prompt787,,2.3092191219329834,12,buggy,None,25,,
prompt788,0.0,9.696714639663696,54,no,8,100,,
prompt789,,1.2920739650726318,6,buggy,None,4,,
prompt790,0.6183708777546777,2.5055830478668213,13,no,180,108,2.6126302083333335,0.08180745442708333
prompt791,,6.50001859664917,36,buggy,None,100,,
prompt792,0.0,7.243948698043823,40,yes,75,75,,
prompt793,,14.415288209915161,80,buggy,None,250,,
prompt794,0.0,6.16541862487793,34,no,38,32,,
prompt795,,37.60788631439209,200,buggy,None,20,,
prompt796,,5.521321535110474,30,buggy,None,2880000,,
prompt797,0.0,5.497473239898682,30,yes,540,540,,
prompt798,,30.76635241508484,159,buggy,None,20,,
prompt799,0.0,6.6747822761535645,37,yes,4,4,,
prompt800,,1.5867154598236084,8,buggy,None,428,,
prompt801,0.12818115646955072,23.15553307533264,126,no,4000012040120,1240,0.6764322916666666,0.05255126953125
prompt802,,37.82497835159302,200,buggy,None,6,,
prompt803,,6.306602478027344,34,buggy,None,9,,
prompt804,0.0,14.419067621231079,80,yes,20,20,,
prompt805,0.4331993686848143,8.664791345596313,48,no,2,1170,6.27734375,0.2108154296875
prompt806,0.30660791739329335,18.63965916633606,101,no,0.31666666666666665,70,0.677734375,0.0510101318359375
prompt807,0.14789164901949126,14.308485269546509,79,no,216,4,1.06982421875,0.06219482421875
prompt808,0.5111206502551914,5.300112724304199,29,no,4,12,2.16015625,0.07208251953125
prompt809,,38.424787521362305,200,buggy,None,50,,
prompt810,0.24743487876942974,4.454476356506348,24,no,54,310,0.677734375,0.05535888671875
prompt811,0.8632317922203638,2.3289785385131836,12,no,15,60,2.4453125,0.070037841796875
prompt812,0.0,11.21320915222168,59,no,111,79,,
prompt813,,2.1592512130737305,11,buggy,None,7,,
prompt814,,24.71287703514099,132,buggy,None,11,,
prompt815,,38.37177395820618,200,buggy,None,4,,
prompt816,0.5702322679573089,4.759310483932495,26,no,4800,4500,1.546875,0.0606689453125
prompt817,0.7339348318730052,2.1114699840545654,11,no,45,15,2.341796875,0.074615478515625
prompt818,,9.198717594146729,51,buggy,None,16,,
prompt819,,2.6461472511291504,14,buggy,None,6250,,
prompt820,,13.328618049621582,74,buggy,None,720,,
prompt821,,36.73136067390442,193,buggy,None,35,,
prompt822,,10.444045782089233,58,buggy,None,1260,,
prompt823,,31.18298077583313,162,buggy,None,14,,
prompt824,0.0,7.992314100265503,44,yes,52,52,,
prompt825,,10.682846546173096,59,buggy,None,153,,
prompt826,,4.4641194343566895,24,buggy,None,27,,
prompt827,,9.991568803787231,55,buggy,None,11,,
prompt828,0.0,13.808303117752075,77,no,40,60,,
prompt829,,13.599934101104736,75,buggy,None,14000,,
prompt830,0.0,13.734277248382568,76,no,728,1128,,
prompt831,0.0,7.3264429569244385,40,no,255,324,,
prompt832,0.08723892461316557,17.05319881439209,95,no,100.0,42,1.90625,0.07720947265625
prompt833,0.14124040766767448,6.252335548400879,34,no,12,40,0.67431640625,0.0546875
prompt834,,37.15960907936096,199,buggy,None,80,,
prompt835,0.7230778338473061,1.7908220291137695,9,no,72,48,2.255859375,0.07452392578125
prompt836,0.8672563028075957,2.1319470405578613,11,no,16,140,2.3623046875,0.0732421875
prompt837,,12.559672355651855,66,buggy,None,120,,
prompt838,0.0,6.55964994430542,36,no,30,15,,
prompt839,,1.9535610675811768,10,buggy,None,2,,
prompt840,,2.6558382511138916,14,buggy,None,16,,
prompt841,,37.35143280029297,200,buggy,None,5600,,
prompt842,0.0,5.455756664276123,30,yes,10,10,,
prompt843,0.0,12.210870742797852,68,no,9,19,,
prompt844,,36.656391620635986,196,buggy,None,180,,
prompt845,0.0,4.5980260372161865,25,no,7,12,,
prompt846,0.1965592239785725,6.934419393539429,38,no,34,11,1.07421875,0.056671142578125
prompt847,0.0,9.320177555084229,52,no,750,975,,
prompt848,0.6688666687304585,12.607567310333252,70,no,0,10,1.3623046875,0.058837890625
prompt849,,37.08478498458862,200,buggy,None,75,,
prompt850,,13.216113328933716,73,buggy,None,70,,
prompt851,,36.97381401062012,200,buggy,None,110,,
prompt852,0.0,7.8019797801971436,43,no,13,123,,
prompt853,0.11733461008356157,22.406615018844604,124,no,7.5,15,1.58203125,0.06121826171875
prompt854,0.9427568981463263,1.814910650253296,9,no,39,144,2.21484375,0.069061279296875
prompt855,,32.958439111709595,177,buggy,None,13,,
prompt856,0.0,7.529032230377197,41,no,2,7,,
prompt857,0.04288968934750084,5.524068832397461,30,no,8000,14000,1.064453125,0.0672607421875
prompt858,,16.3920156955719,92,buggy,None,3430,,
prompt859,0.0,14.027776002883911,78,yes,1520,1520,,
prompt860,0.0,7.076618432998657,39,no,5,3,,
prompt861,,37.71853971481323,200,buggy,None,30,,
prompt862,0.0,17.614094495773315,95,no,800,40,,
prompt863,,3.5076684951782227,19,buggy,None,110,,
prompt864,0.0,8.71344804763794,48,yes,80,80,,
prompt865,,0.9005134105682373,4,buggy,None,23,,
prompt866,,31.399150133132935,170,buggy,None,28,,
prompt867,0.2845941381433441,20.291950941085815,111,no,3,7,1.3564453125,0.060943603515625
prompt868,,33.708662033081055,177,buggy,None,15,,
prompt869,,37.0101203918457,200,buggy,None,500,,
prompt870,0.0,17.555495023727417,97,no,260,40,,
prompt871,0.43053601075504105,12.805033445358276,71,no,30.5,48,1.1737060546875,0.0577850341796875
prompt872,,6.69411301612854,37,buggy,None,13,,
prompt873,0.07352602269483055,5.795423269271851,32,no,9.28,12,0.67431640625,0.056793212890625
prompt874,0.0,4.037901878356934,22,no,36,132,,
prompt875,,36.91271114349365,200,buggy,None,60,,
prompt876,,4.133436679840088,22,buggy,None,41,,
prompt877,,23.466468334197998,126,buggy,None,7000,,
prompt878,0.0,3.5326972007751465,19,no,0,5,,
prompt879,0.4933593509780739,2.2995922565460205,12,no,750,575,2.13671875,0.066802978515625
prompt880,0.0,6.039657831192017,33,yes,10,10,,
prompt881,0.7015916583463402,21.908849716186523,123,no,6,16,1.9150390625,0.0633544921875
prompt882,,22.12351965904236,115,buggy,None,5,,
prompt883,,3.9256374835968018,21,buggy,None,25,,
prompt884,0.0,8.806900024414062,49,yes,50,50,,
prompt885,,0.7263181209564209,3,buggy,None,500,,
prompt886,0.16290196644962457,7.60734486579895,42,no,60,20,0.67626953125,0.054412841796875
prompt887,0.0,5.958095073699951,33,no,27,34,,
prompt888,,36.739925384521484,200,buggy,None,10,,
prompt889,0.0,16.719274044036865,93,no,5,15,,
prompt890,0.0,12.404913663864136,69,no,20,25,,
prompt891,0.7280428367517131,2.671271324157715,14,no,10.3,55,2.36083984375,0.069610595703125
prompt892,,23.115387201309204,126,buggy,None,1,,
prompt893,,0.9094886779785156,4,buggy,None,480,,
prompt894,0.24338434338743908,9.435947895050049,52,no,0,26,0.67236328125,0.057464599609375
